recipe_id,job_id,job_name,item_id,item_name,recipe_level,apparent_recipe_level,max_durability,max_progress,max_quality,material_factor,base_exp,progress_factor,quality_factor,durability_factor,is_expert,req_craftsmanship,req_control,ing1_id,ing1_name,ing1_amount,ing1_ilvl,ing1_initial_quality,ing1_job_id,ing1_job_name,ing1_recipe_level,ing1_base_exp,ing2_id,ing2_name,ing2_amount,ing2_ilvl,ing2_initial_quality,ing2_job_id,ing2_job_name,ing2_recipe_level,ing2_base_exp,ing3_id,ing3_name,ing3_amount,ing3_ilvl,ing3_initial_quality,ing3_job_id,ing3_job_name,ing3_recipe_level,ing3_base_exp,ing4_id,ing4_name,ing4_amount,ing4_ilvl,ing4_initial_quality,ing4_job_id,ing4_job_name,ing4_recipe_level,ing4_base_exp,ing5_id,ing5_name,ing5_amount,ing5_ilvl,ing5_initial_quality,ing5_job_id,ing5_job_name,ing5_recipe_level,ing5_base_exp,ing6_id,ing6_name,ing6_amount,ing6_ilvl,ing6_initial_quality,ing6_job_id,ing6_job_name,ing6_recipe_level,ing6_base_exp
4146,4,LTW,26021,Atrociraptorskin Amulet of Healing,403,74,80,1360,4000,75,77865,100,100,100,False,0,0,27740,Atrociraptor Leather,1,403,911,4,LTW,403,77865,27710,Manasilver Nugget,1,403,911,3,GSM,403,77865,12594,Rainbow Thread,1,120,271,5,WVR,115,31500,27771,Grade 1 Mind Alkahest,1,400,904,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4147,4,LTW,26022,Atrociraptorskin Amulet of Casting,403,74,80,1360,4000,75,77865,100,100,100,False,0,0,27740,Atrociraptor Leather,1,403,911,4,LTW,403,77865,27710,Manasilver Nugget,1,403,911,3,GSM,403,77865,12594,Rainbow Thread,1,120,271,5,WVR,115,31500,27770,Grade 1 Intelligence Alkahest,1,400,904,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4148,3,GSM,26023,Lazurite Ring of Fending,406,75,80,1430,4100,75,83079,100,100,100,False,0,0,27710,Manasilver Nugget,1,403,1027,3,GSM,403,77865,27722,Lazurite,1,403,1027,3,GSM,403,77865,27769,Grade 1 Vitality Alkahest,1,400,1019,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,3,GSM,26024,Lazurite Ring of Slaying,406,75,80,1430,4100,75,83079,100,100,100,False,0,0,27710,Manasilver Nugget,1,403,1027,3,GSM,403,77865,27722,Lazurite,1,403,1027,3,GSM,403,77865,27767,Grade 1 Strength Alkahest,1,400,1019,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,3,GSM,26025,Lazurite Ring of Aiming,406,75,80,1430,4100,75,83079,100,100,100,False,0,0,27710,Manasilver Nugget,1,403,1027,3,GSM,403,77865,27722,Lazurite,1,403,1027,3,GSM,403,77865,27768,Grade 1 Dexterity Alkahest,1,400,1019,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,3,GSM,26026,Lazurite Ring of Healing,406,75,80,1430,4100,75,83079,100,100,100,False,0,0,27710,Manasilver Nugget,1,403,1027,3,GSM,403,77865,27722,Lazurite,1,403,1027,3,GSM,403,77865,27771,Grade 1 Mind Alkahest,1,400,1019,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,3,GSM,26027,Lazurite Ring of Casting,406,75,80,1430,4100,75,83079,100,100,100,False,0,0,27710,Manasilver Nugget,1,403,1027,3,GSM,403,77865,27722,Lazurite,1,403,1027,3,GSM,403,77865,27770,Grade 1 Intelligence Alkahest,1,400,1019,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,1,BSM,26108,Titanbronze Kilij,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1456,1,BSM,409,89211,27723,Triplite,1,409,728,3,GSM,409,89211,12524,Titanium Nugget,1,136,242,1,BSM,133,41571,27775,Starch Glue,1,406,722,6,ALC,406,83079,,,,,,,,,,,,,,,,,,
4154,1,BSM,26109,Titanbronze Fists,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1186,1,BSM,409,89211,27712,Titanbronze Nugget,1,409,593,3,GSM,409,89211,27722,Lazurite,1,403,584,3,GSM,403,77865,12524,Titanium Nugget,1,136,197,1,BSM,133,41571,27775,Starch Glue,1,406,588,6,ALC,406,83079,,,,,,,,,
4155,1,BSM,26110,Titanbronze Battleaxe,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,3,409,1764,1,BSM,409,89211,27723,Triplite,1,409,588,3,GSM,409,89211,12566,Amphiptere Leather,1,148,212,4,LTW,145,52200,27775,Starch Glue,1,406,583,6,ALC,406,83079,,,,,,,,,,,,,,,,,,
4156,0,CRP,26111,Sandteak Fauchard,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27692,Sandteak Lumber,2,409,1183,0,CRP,409,89211,27713,Titanbronze Ingot,2,409,1183,1,BSM,409,89211,12524,Titanium Nugget,1,136,196,1,BSM,133,41571,27775,Starch Glue,1,406,587,6,ALC,406,83079,,,,,,,,,,,,,,,,,,
4157,0,CRP,26112,Sandteak Longbow,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27692,Sandteak Lumber,3,409,1774,0,CRP,409,89211,27741,Zonure Leather,1,409,591,4,LTW,409,89211,12524,Titanium Nugget,1,136,196,1,BSM,133,41571,27775,Starch Glue,1,406,587,6,ALC,406,83079,,,,,,,,,,,,,,,,,,
4158,1,BSM,26113,Titanbronze Daggers,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1446,1,BSM,409,89211,27723,Triplite,1,409,723,3,GSM,409,89211,12566,Amphiptere Leather,1,148,261,4,LTW,145,52200,27775,Starch Glue,1,406,718,6,ALC,406,83079,,,,,,,,,,,,,,,,,,
4159,1,BSM,26114,Titanbronze Guillotine,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,3,409,1764,1,BSM,409,89211,27723,Triplite,1,409,588,3,GSM,409,89211,12566,Amphiptere Leather,1,148,212,4,LTW,145,52200,27775,Starch Glue,1,406,583,6,ALC,406,83079,,,,,,,,,,,,,,,,,,
4160,1,BSM,26115,Titanbronze Musketoon,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1191,1,BSM,409,89211,27712,Titanbronze Nugget,1,409,595,3,GSM,409,89211,27692,Sandteak Lumber,1,409,595,0,CRP,409,89211,12524,Titanium Nugget,1,136,198,1,BSM,133,41571,27955,Crimson Firesand,1,390,568,6,ALC,390,68250,,,,,,,,,
4161,0,CRP,26116,Sandteak Cane,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27692,Sandteak Lumber,2,409,1454,0,CRP,409,89211,27778,Growth Formula Kappa,1,409,727,6,ALC,409,89211,27712,Titanbronze Nugget,1,409,727,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,241,3,GSM,133,41571,,,,,,,,,,,,,,,,,,
4162,0,CRP,26117,Sandteak Rod,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27692,Sandteak Lumber,2,409,1454,0,CRP,409,89211,27778,Growth Formula Kappa,1,409,727,6,ALC,409,89211,27712,Titanbronze Nugget,1,409,727,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,241,3,GSM,133,41571,,,,,,,,,,,,,,,,,,
4163,6,ALC,26118,Zonureskin Grimoire,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27781,Enchanted Dimythrite Ink,1,415,752,6,ALC,415,103551,27741,Zonure Leather,2,409,1483,4,LTW,409,89211,27712,Titanbronze Nugget,1,409,741,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,246,3,GSM,133,41571,,,,,,,,,,,,,,,,,,
4164,6,ALC,26119,Zonureskin Codex,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27781,Enchanted Dimythrite Ink,1,415,752,6,ALC,415,103551,27741,Zonure Leather,2,409,1483,4,LTW,409,89211,27712,Titanbronze Nugget,1,409,741,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,246,3,GSM,133,41571,,,,,,,,,,,,,,,,,,
4165,3,GSM,26120,Titanbronze Star Globe,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1449,3,GSM,409,89211,27781,Enchanted Dimythrite Ink,1,415,735,6,ALC,415,103551,27723,Triplite,1,409,724,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,240,3,GSM,133,41571,,,,,,,,,,,,,,,,,,
4166,1,BSM,26121,Titanbronze Uchigatana,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1181,1,BSM,409,89211,27712,Titanbronze Nugget,1,409,590,3,GSM,409,89211,27723,Triplite,1,409,590,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,196,3,GSM,133,41571,27804,Tuff Whetstone,1,409,590,3,GSM,409,89211,,,,,,,,,
4167,3,GSM,26122,Titanbronze Rapier,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1454,3,GSM,409,89211,27713,Titanbronze Ingot,1,409,727,1,BSM,409,89211,27723,Triplite,1,409,727,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,241,3,GSM,133,41571,,,,,,,,,,,,,,,,,,
4168,1,BSM,26123,Titanbronze Bayonet,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1459,1,BSM,409,89211,27692,Sandteak Lumber,1,409,729,0,CRP,409,89211,27722,Lazurite,1,403,718,3,GSM,403,77865,12524,Titanium Nugget,1,136,242,1,BSM,133,41571,,,,,,,,,,,,,,,,,,
4169,1,BSM,26124,Titanbronze Chakrams,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,996,1,BSM,409,89211,27712,Titanbronze Nugget,2,409,996,3,GSM,409,89211,12524,Titanium Nugget,1,136,165,1,BSM,133,41571,27775,Starch Glue,1,406,494,6,ALC,406,83079,27804,Tuff Whetstone,1,409,498,3,GSM,409,89211,,,,,,,,,
4170,2,ARM,26125,Titanbronze Tower Shield,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27713,Titanbronze Ingot,2,409,1935,1,BSM,409,89211,27712,Titanbronze Nugget,1,409,967,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,321,3,GSM,133,41571,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171,3,GSM,26126,Titanbronze Headgear of Fending,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1496,3,GSM,409,89211,27741,Zonure Leather,1,409,748,4,LTW,409,89211,12520,Hardsilver Nugget,1,136,248,3,GSM,133,41571,27769,Grade 1 Vitality Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4172,4,LTW,26127,Zonureskin Coat of Fending,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27741,Zonure Leather,3,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,487,5,WVR,409,89211,12524,Titanium Nugget,1,136,161,1,BSM,133,41571,12595,Ramie Thread,1,136,161,5,WVR,133,41571,27769,Grade 1 Vitality Alkahest,2,400,952,6,ALC,400,72552,,,,,,,,,
4173,4,LTW,26128,Zonureskin Fingerless Gloves of Fending,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27741,Zonure Leather,2,409,1496,4,LTW,409,89211,27754,Ovim Wool,1,409,748,5,WVR,409,89211,12595,Ramie Thread,1,136,248,5,WVR,133,41571,27769,Grade 1 Vitality Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4174,5,WVR,26129,Ovim Wool Bottoms of Fending,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27754,Ovim Wool,3,409,1538,5,WVR,409,89211,27741,Zonure Leather,1,409,512,4,LTW,409,89211,12595,Ramie Thread,1,136,170,5,WVR,133,41571,27769,Grade 1 Vitality Alkahest,2,400,1003,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4175,4,LTW,26130,Zonureskin Caligae of Fending,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27741,Zonure Leather,2,409,1493,4,LTW,409,89211,27754,Ovim Wool,1,409,746,5,WVR,409,89211,12524,Titanium Nugget,1,136,248,1,BSM,133,41571,5510,Rubber,1,3,5,6,ALC,7,1176,27769,Grade 1 Vitality Alkahest,1,400,730,6,ALC,400,72552,,,,,,,,,
4177,3,GSM,26132,Titanbronze Headgear of Maiming,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1496,3,GSM,409,89211,27741,Zonure Leather,1,409,748,4,LTW,409,89211,12520,Hardsilver Nugget,1,136,248,3,GSM,133,41571,27767,Grade 1 Strength Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4178,4,LTW,26133,Zonureskin Coat of Maiming,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27741,Zonure Leather,3,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,487,5,WVR,409,89211,12524,Titanium Nugget,1,136,161,1,BSM,133,41571,12595,Ramie Thread,1,136,161,5,WVR,133,41571,27767,Grade 1 Strength Alkahest,2,400,952,6,ALC,400,72552,,,,,,,,,
4179,4,LTW,26134,Zonureskin Fingerless Gloves of Maiming,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27741,Zonure Leather,2,409,1496,4,LTW,409,89211,27754,Ovim Wool,1,409,748,5,WVR,409,89211,12595,Ramie Thread,1,136,248,5,WVR,133,41571,27767,Grade 1 Strength Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4180,5,WVR,26135,Ovim Wool Bottoms of Maiming,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27754,Ovim Wool,3,409,1538,5,WVR,409,89211,27741,Zonure Leather,1,409,512,4,LTW,409,89211,12595,Ramie Thread,1,136,170,5,WVR,133,41571,27767,Grade 1 Strength Alkahest,2,400,1003,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4181,4,LTW,26136,Zonureskin Caligae of Maiming,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27741,Zonure Leather,2,409,1493,4,LTW,409,89211,27754,Ovim Wool,1,409,746,5,WVR,409,89211,12524,Titanium Nugget,1,136,248,1,BSM,133,41571,5510,Rubber,1,3,5,6,ALC,7,1176,27767,Grade 1 Strength Alkahest,1,400,730,6,ALC,400,72552,,,,,,,,,
4183,5,WVR,26138,Ovim Wool Ushanka of Striking,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27754,Ovim Wool,2,409,1496,5,WVR,409,89211,27741,Zonure Leather,1,409,748,4,LTW,409,89211,12595,Ramie Thread,1,136,248,5,WVR,133,41571,27767,Grade 1 Strength Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4184,5,WVR,26139,Ovim Wool Coat of Striking,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27754,Ovim Wool,3,409,1461,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,487,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,161,3,GSM,133,41571,12545,Star Sapphire,1,136,161,3,GSM,136,45198,27767,Grade 1 Strength Alkahest,2,400,952,6,ALC,400,72552,,,,,,,,,
4185,4,LTW,26140,Zonureskin Fingerless Gloves of Striking,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,730,5,WVR,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27767,Grade 1 Strength Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4186,5,WVR,26141,Ovim Wool Skirt of Striking,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27754,Ovim Wool,3,409,1538,5,WVR,409,89211,27741,Zonure Leather,1,409,512,4,LTW,409,89211,12595,Ramie Thread,1,136,170,5,WVR,133,41571,27767,Grade 1 Strength Alkahest,2,400,1003,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4187,4,LTW,26142,Zonureskin Caligae of Striking,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1459,4,LTW,409,89211,27754,Ovim Wool,1,409,729,5,WVR,409,89211,12524,Titanium Nugget,1,136,242,1,BSM,133,41571,5510,Rubber,1,3,5,6,ALC,7,1176,27767,Grade 1 Strength Alkahest,1,400,713,6,ALC,400,72552,,,,,,,,,
4189,5,WVR,26144,Ovim Wool Ushanka of Aiming,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,1461,5,WVR,409,89211,27741,Zonure Leather,1,409,730,4,LTW,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4190,5,WVR,26145,Ovim Wool Tunic of Aiming,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,950,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,475,3,GSM,409,89211,27741,Zonure Leather,1,409,475,4,LTW,409,89211,12520,Hardsilver Nugget,1,136,158,3,GSM,133,41571,12544,Star Ruby,1,139,161,3,GSM,136,45198,27768,Grade 1 Dexterity Alkahest,2,400,929,6,ALC,400,72552
4191,4,LTW,26146,Zonureskin Fingerless Gloves of Aiming,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,730,5,WVR,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4192,5,WVR,26147,Ovim Wool Bottoms of Aiming,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,3,409,1779,5,WVR,409,89211,27741,Zonure Leather,1,409,593,4,LTW,409,89211,12595,Ramie Thread,1,136,197,5,WVR,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,580,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4193,4,LTW,26148,Zonureskin Sandals of Aiming,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1580,4,LTW,409,89211,27754,Ovim Wool,1,409,790,5,WVR,409,89211,5510,Rubber,1,3,5,6,ALC,7,1176,27768,Grade 1 Dexterity Alkahest,1,400,773,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4195,2,ARM,26150,Titanbronze Headband of Scouting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1461,3,GSM,409,89211,27741,Zonure Leather,1,409,730,4,LTW,409,89211,12520,Hardsilver Nugget,1,136,242,3,GSM,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4196,5,WVR,26151,Ovim Wool Jacket of Scouting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,1001,5,WVR,409,89211,27741,Zonure Leather,2,409,1001,4,LTW,409,89211,12595,Ramie Thread,1,136,166,5,WVR,133,41571,27768,Grade 1 Dexterity Alkahest,2,400,979,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4197,4,LTW,26152,Zonureskin Fingerless Gloves of Scouting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,730,5,WVR,409,89211,12524,Titanium Nugget,1,136,242,1,BSM,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4198,5,WVR,26153,Ovim Wool Bottoms of Scouting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,3,409,1497,5,WVR,409,89211,27755,Ovim Wool Yarn,2,409,998,5,WVR,409,89211,12520,Hardsilver Nugget,1,136,165,3,GSM,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,488,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4199,4,LTW,26154,Zonureskin Caligae of Scouting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,730,5,WVR,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4201,5,WVR,26156,Ovim Wool Muffed Met of Healing,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,1461,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,730,3,GSM,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27771,Grade 1 Mind Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4202,5,WVR,26157,Ovim Wool Coat of Healing,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27754,Ovim Wool,3,409,1459,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,486,3,GSM,409,89211,12520,Hardsilver Nugget,1,136,161,3,GSM,133,41571,12544,Star Ruby,1,139,165,3,GSM,136,45198,27771,Grade 1 Mind Alkahest,2,400,951,6,ALC,400,72552,,,,,,,,,
4203,4,LTW,26158,Zonureskin Fingerless Gloves of Healing,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,730,5,WVR,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27771,Grade 1 Mind Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4204,5,WVR,26159,Ovim Wool Skirt of Healing,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,3,409,1427,5,WVR,409,89211,27741,Zonure Leather,1,409,475,4,LTW,409,89211,12520,Hardsilver Nugget,2,136,316,3,GSM,133,41571,27771,Grade 1 Mind Alkahest,2,400,930,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4205,4,LTW,26160,Zonureskin Caligae of Healing,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1580,4,LTW,409,89211,27713,Titanbronze Ingot,1,409,790,1,BSM,409,89211,5510,Rubber,1,3,5,6,ALC,7,1176,27771,Grade 1 Mind Alkahest,1,400,773,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4207,5,WVR,26162,Ovim Wool Muffed Met of Casting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,1461,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,730,3,GSM,409,89211,12595,Ramie Thread,1,136,242,5,WVR,133,41571,27770,Grade 1 Intelligence Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4208,5,WVR,26163,Ovim Wool Tunic of Casting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,951,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,475,3,GSM,409,89211,27741,Zonure Leather,1,409,475,4,LTW,409,89211,12520,Hardsilver Nugget,1,136,158,3,GSM,133,41571,12545,Star Sapphire,1,136,158,3,GSM,136,45198,27770,Grade 1 Intelligence Alkahest,2,400,930,6,ALC,400,72552
4209,4,LTW,26164,Zonureskin Fingerless Gloves of Casting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1461,4,LTW,409,89211,27754,Ovim Wool,1,409,730,5,WVR,409,89211,12524,Titanium Nugget,1,136,242,1,BSM,133,41571,27770,Grade 1 Intelligence Alkahest,1,400,714,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4210,5,WVR,26165,Ovim Wool Bottoms of Casting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27754,Ovim Wool,2,409,1001,5,WVR,409,89211,27712,Titanbronze Nugget,1,409,500,3,GSM,409,89211,27741,Zonure Leather,1,409,500,4,LTW,409,89211,12520,Hardsilver Nugget,1,136,166,3,GSM,133,41571,27770,Grade 1 Intelligence Alkahest,2,400,979,6,ALC,400,72552,,,,,,,,,
4211,4,LTW,26166,Zonureskin Sandals of Casting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27741,Zonure Leather,2,409,1580,4,LTW,409,89211,27754,Ovim Wool,1,409,790,5,WVR,409,89211,5510,Rubber,1,3,5,6,ALC,7,1176,27770,Grade 1 Intelligence Alkahest,1,400,773,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4213,3,GSM,26168,Triplite Earrings of Fending,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,1,409,791,3,GSM,409,89211,27723,Triplite,2,409,1583,3,GSM,409,89211,27769,Grade 1 Vitality Alkahest,1,400,774,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4214,3,GSM,26169,Triplite Earrings of Slaying,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,1,409,791,3,GSM,409,89211,27723,Triplite,2,409,1583,3,GSM,409,89211,27767,Grade 1 Strength Alkahest,1,400,774,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4215,3,GSM,26170,Triplite Earrings of Aiming,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,1,409,791,3,GSM,409,89211,27723,Triplite,2,409,1583,3,GSM,409,89211,27768,Grade 1 Dexterity Alkahest,1,400,774,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216,3,GSM,26171,Triplite Earrings of Healing,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,1,409,791,3,GSM,409,89211,27723,Triplite,2,409,1583,3,GSM,409,89211,27771,Grade 1 Mind Alkahest,1,400,774,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4217,3,GSM,26172,Triplite Earrings of Casting,409,76,80,1500,4200,75,89211,100,100,100,False,0,0,27712,Titanbronze Nugget,1,409,791,3,GSM,409,89211,27723,Triplite,2,409,1583,3,GSM,409,89211,27770,Grade 1 Intelligence Alkahest,1,400,774,6,ALC,400,72552,,,,,,,,,,,,,,,,,,,,,,,,,,,
4218,3,GSM,26173,Triplite Choker of Fending,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1496,3,GSM,409,89211,27723,Triplite,1,409,748,3,GSM,409,89211,12564,Dhalmel Leather,1,136,248,4,LTW,133,41571,27769,Grade 1 Vitality Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4219,3,GSM,26174,Triplite Choker of Slaying,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1496,3,GSM,409,89211,27723,Triplite,1,409,748,3,GSM,409,89211,12564,Dhalmel Leather,1,136,248,4,LTW,133,41571,27767,Grade 1 Strength Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
4220,3,GSM,26175,Triplite Choker of Aiming,412,77,80,1570,4300,75,95982,100,100,100,False,0,0,27712,Titanbronze Nugget,2,409,1496,3,GSM,409,89211,27723,Triplite,1,409,748,3,GSM,409,89211,12564,Dhalmel Leather,1,136,248,4,LTW,133,41571,27768,Grade 1 Dexterity Alkahest,1,400,731,6,ALC,400,72552,,,,,,,,,,,,,,,,,,
